"File","AssetId","PublicLinkId","DamId","PublicUrl","RelativeUrl","ImageFieldXml"
"still-extra-029.jpg","109275","109277","b9DKZA2_RSGplKgcejndqA","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/916ecfc3795e4773980d89944a958c97","916ecfc3795e4773980d89944a958c97","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/916ecfc3795e4773980d89944a958c97"" dam-id=""b9DKZA2_RSGplKgcejndqA"" alt=""still-extra-029"" dam-content-type=""Image"" />"
"still-1544441893-675973e31985.jpg","108780","108782","uGF_qJKkSKW72Q2j0f2GMA","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/f7f5c14d9d2d49cebaac165b900a650b","f7f5c14d9d2d49cebaac165b900a650b","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/f7f5c14d9d2d49cebaac165b900a650b"" dam-id=""uGF_qJKkSKW72Q2j0f2GMA"" alt=""still-1544441893-675973e31985"" dam-content-type=""Image"" />"
"still-extra-039.jpg","109407","109409","5SKnqjRnTjOboc6mvCI7UQ","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/baedc3d3db7343a888f4a693a33eb18f","baedc3d3db7343a888f4a693a33eb18f","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/baedc3d3db7343a888f4a693a33eb18f"" dam-id=""5SKnqjRnTjOboc6mvCI7UQ"" alt=""still-extra-039"" dam-content-type=""Image"" />"
"still-extra-032.jpg","109312","109320","SNWIwclOQxeTy904SfVydw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/b9428077d2804b1fa8f491b9db9c013a","b9428077d2804b1fa8f491b9db9c013a","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/b9428077d2804b1fa8f491b9db9c013a"" dam-id=""SNWIwclOQxeTy904SfVydw"" alt=""still-extra-032"" dam-content-type=""Image"" />"
"still-extra-042.jpg","109439","109443","oajxE0SiQr6u5XiK_EeiMw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/9e406e2c853e4ca6b78bd3e0d80313f8","9e406e2c853e4ca6b78bd3e0d80313f8","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/9e406e2c853e4ca6b78bd3e0d80313f8"" dam-id=""oajxE0SiQr6u5XiK_EeiMw"" alt=""still-extra-042"" dam-content-type=""Image"" />"
"still-extra-009.jpg","109011","109015","3l0o8ZNxRkaETkvsXIAzBA","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/0b8f3a237b074b42a7c51973ba9982ae","0b8f3a237b074b42a7c51973ba9982ae","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/0b8f3a237b074b42a7c51973ba9982ae"" dam-id=""3l0o8ZNxRkaETkvsXIAzBA"" alt=""still-extra-009"" dam-content-type=""Image"" />"
"still-extra-041.jpg","109432","109434","8SeZPN8STlS5900p2-AA_Q","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/1b2471babcb34257920fd2c6f59c5a1f","1b2471babcb34257920fd2c6f59c5a1f","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/1b2471babcb34257920fd2c6f59c5a1f"" dam-id=""8SeZPN8STlS5900p2-AA_Q"" alt=""still-extra-041"" dam-content-type=""Image"" />"
"still-extra-027.jpg","109245","109249","pSPBfyzsQ1iO8ioyp00-lw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8f4f9aab785743d3be10def4da897463","8f4f9aab785743d3be10def4da897463","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8f4f9aab785743d3be10def4da897463"" dam-id=""pSPBfyzsQ1iO8ioyp00-lw"" alt=""still-extra-027"" dam-content-type=""Image"" />"
"still-1469334031218-e382a71b716b.jpg","108555","108559","T9IzyRoKRWeIsTXQd218ZA","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/dbae881a8b844ef7a23b8a8053ba05fa","dbae881a8b844ef7a23b8a8053ba05fa","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/dbae881a8b844ef7a23b8a8053ba05fa"" dam-id=""T9IzyRoKRWeIsTXQd218ZA"" alt=""still-1469334031218-e382a71b716b"" dam-content-type=""Image"" />"
"still-extra-007.jpg","108990","108992","IdzfbABvR7auU_cydbz7Dw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/6f092e8f67db4246bfa6409685dfc845","6f092e8f67db4246bfa6409685dfc845","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/6f092e8f67db4246bfa6409685dfc845"" dam-id=""IdzfbABvR7auU_cydbz7Dw"" alt=""still-extra-007"" dam-content-type=""Image"" />"
