"LocalFile","ContentHubAssetId","DamId","PublicLinkId","PublicUrl","RelativeUrl","ImageFieldXml","Brand","AssetType","UsageTag","MetadataStatus"
"web-mps-essential-setup.jpg","104215","KPK_DkcJT2iy0mQL7dCW2w","104217","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/e49221c07b4b4a089614d14e07b9fb6e","e49221c07b4b4a089614d14e07b9fb6e","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/e49221c07b4b4a089614d14e07b9fb6e"" dam-id=""KPK_DkcJT2iy0mQL7dCW2w"" alt=""web-mps-essential-setup"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-mps-essential-signpost.jpg","104229","MiglTppLRaqmvE2sOckSPg","104231","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8115af43d6ca42f6bf350d002fcf763a","8115af43d6ca42f6bf350d002fcf763a","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8115af43d6ca42f6bf350d002fcf763a"" dam-id=""MiglTppLRaqmvE2sOckSPg"" alt=""web-mps-essential-signpost"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-mps-essential-subscription.jpg","104241","fA7qfmC2SHmAslVvMW0VKA","104245","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/19b0920658254554aa3a5e19ababa8a8","19b0920658254554aa3a5e19ababa8a8","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/19b0920658254554aa3a5e19ababa8a8"" dam-id=""fA7qfmC2SHmAslVvMW0VKA"" alt=""web-mps-essential-subscription"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-mps-essential-toner.jpg","104259","KrQkDLizTdibxMqvHChqHw","104263","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/4514367873a9422cb7f2903fa7e95cc7","4514367873a9422cb7f2903fa7e95cc7","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/4514367873a9422cb7f2903fa7e95cc7"" dam-id=""KrQkDLizTdibxMqvHChqHw"" alt=""web-mps-essential-toner"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-mps-flexibility.jpg","104271","rwdU0QcrRIqZzWxF8kbM9w","104275","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/da18e811200e40649f4c62fd68c539f8","da18e811200e40649f4c62fd68c539f8","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/da18e811200e40649f4c62fd68c539f8"" dam-id=""rwdU0QcrRIqZzWxF8kbM9w"" alt=""web-mps-flexibility"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-mps-hero.jpg","104286","goaarrXLTHaxq9yuikZsNw","104292","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/83d3b1f85fdb4544a7e8188781d2e9ca","83d3b1f85fdb4544a7e8188781d2e9ca","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/83d3b1f85fdb4544a7e8188781d2e9ca"" dam-id=""goaarrXLTHaxq9yuikZsNw"" alt=""web-mps-hero"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-mps-recycling.jpg","104297","f_SHqxb_SmOxRgEUipVuHA","104303","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a0681518c89e49c8902307048e42c975","a0681518c89e49c8902307048e42c975","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a0681518c89e49c8902307048e42c975"" dam-id=""f_SHqxb_SmOxRgEUipVuHA"" alt=""web-mps-recycling"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-mps-support.jpg","104309","VzeukzhDRY6mxjlfoYZCUQ","104314","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/f9fad13aed7940e5981868681c3f5c1a","f9fad13aed7940e5981868681c3f5c1a","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/f9fad13aed7940e5981868681c3f5c1a"" dam-id=""VzeukzhDRY6mxjlfoYZCUQ"" alt=""web-mps-support"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-mps-sustainability.jpg","104326","9V8ZGhnWSiSRykKp2-Tuuw","104330","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/1ad4a4dd413148d0953116c62b1ae3b2","1ad4a4dd413148d0953116c62b1ae3b2","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/1ad4a4dd413148d0953116c62b1ae3b2"" dam-id=""9V8ZGhnWSiSRykKp2-Tuuw"" alt=""web-mps-sustainability"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-mps-why-brother.jpg","104333","YZN6s3ZUTreFQVc3LtUy6w","104339","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/db9808a93d5f442ca0173a2a347d3e9b","db9808a93d5f442ca0173a2a347d3e9b","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/db9808a93d5f442ca0173a2a347d3e9b"" dam-id=""YZN6s3ZUTreFQVc3LtUy6w"" alt=""web-mps-why-brother"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-office-labelling-1.jpg","104350","DnfL2LnKSAa8y7G6l8F22A","104353","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/2feec397864d487ba1925f244a9d47fa","2feec397864d487ba1925f244a9d47fa","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/2feec397864d487ba1925f244a9d47fa"" dam-id=""DnfL2LnKSAa8y7G6l8F22A"" alt=""web-office-labelling-1"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-office-labelling-2.jpg","104368","cSLaBElYRTmr0HzKqAhYfw","104372","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a7f0e25d5ce6428194c3e0ad50c0f217","a7f0e25d5ce6428194c3e0ad50c0f217","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a7f0e25d5ce6428194c3e0ad50c0f217"" dam-id=""cSLaBElYRTmr0HzKqAhYfw"" alt=""web-office-labelling-2"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-office-labelling-3.jpg","104376","VgGAY-UHSceqLKE6LavJMA","104382","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/d3f7acd0005248cfb9c66835682f67d7","d3f7acd0005248cfb9c66835682f67d7","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/d3f7acd0005248cfb9c66835682f67d7"" dam-id=""VgGAY-UHSceqLKE6LavJMA"" alt=""web-office-labelling-3"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-office-labelling-4.jpg","104390","9KelEmUoS0-5v3fh7pfxZA","104397","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/acb49658ac6641a299d947cf35ec6a6a","acb49658ac6641a299d947cf35ec6a6a","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/acb49658ac6641a299d947cf35ec6a6a"" dam-id=""9KelEmUoS0-5v3fh7pfxZA"" alt=""web-office-labelling-4"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-office-labelling-banner.jpg","104403","inLFeXV_TR2Eiz-w6iJs-w","104408","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/61982902f9c04d2eaa0f62c1dbadeff5","61982902f9c04d2eaa0f62c1dbadeff5","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/61982902f9c04d2eaa0f62c1dbadeff5"" dam-id=""inLFeXV_TR2Eiz-w6iJs-w"" alt=""web-office-labelling-banner"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-overview-supplies.jpg","104415","eI4YqTuxRO2YH0qr7e3O6Q","104417","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/056a2def4add4fffbb21e437aff3d79d","056a2def4add4fffbb21e437aff3d79d","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/056a2def4add4fffbb21e437aff3d79d"" dam-id=""eI4YqTuxRO2YH0qr7e3O6Q"" alt=""web-overview-supplies"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-ql-800-dk-labels.jpg","104429","qkyxjcjgRHm9Kib-ArzQOg","104433","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/62efbcabdf0c4d68a31afb81d3acc562","62efbcabdf0c4d68a31afb81d3acc562","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/62efbcabdf0c4d68a31afb81d3acc562"" dam-id=""qkyxjcjgRHm9Kib-ArzQOg"" alt=""web-ql-800-dk-labels"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-ql-800-gallery-1.jpg","104446","ixuKs6vDTpGDGbI4yDsdzA","104450","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8056edadd66f433988b5a049c1ea2d6c","8056edadd66f433988b5a049c1ea2d6c","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8056edadd66f433988b5a049c1ea2d6c"" dam-id=""ixuKs6vDTpGDGbI4yDsdzA"" alt=""web-ql-800-gallery-1"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-ql-800-gallery-2.jpg","104453","__kx4ts9QC6vdd0V7NSZ0w","104456","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/b0c37b168d98401fbe4e67311a85dda8","b0c37b168d98401fbe4e67311a85dda8","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/b0c37b168d98401fbe4e67311a85dda8"" dam-id=""__kx4ts9QC6vdd0V7NSZ0w"" alt=""web-ql-800-gallery-2"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-ql-800-gallery-3.jpg","104470","Bvq22oWRQAmExPAQtEWHXw","104472","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/19d0f427a7e24005849957fb0a7443fe","19d0f427a7e24005849957fb0a7443fe","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/19d0f427a7e24005849957fb0a7443fe"" dam-id=""Bvq22oWRQAmExPAQtEWHXw"" alt=""web-ql-800-gallery-3"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-ql-800-gallery-4.jpg","104477","Yx3BKe5UToO6VK-eJ6GQxw","104479","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/2f9c60b2d1ed4566a52acd7fda4d5bda","2f9c60b2d1ed4566a52acd7fda4d5bda","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/2f9c60b2d1ed4566a52acd7fda4d5bda"" dam-id=""Yx3BKe5UToO6VK-eJ6GQxw"" alt=""web-ql-800-gallery-4"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-ql-800-situ-1.jpg","104497","pOSopuMdTlaLjXukFUOL4w","104500","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/b5e5142ea9f9421893733dc628d49947","b5e5142ea9f9421893733dc628d49947","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/b5e5142ea9f9421893733dc628d49947"" dam-id=""pOSopuMdTlaLjXukFUOL4w"" alt=""web-ql-800-situ-1"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-ql-800-situ-2.jpg","104512","5oaN_GqtTmqyOfbtwpuFbg","104514","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/2467420c9c8b4251a9c6fa7e624d131d","2467420c9c8b4251a9c6fa7e624d131d","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/2467420c9c8b4251a9c6fa7e624d131d"" dam-id=""5oaN_GqtTmqyOfbtwpuFbg"" alt=""web-ql-800-situ-2"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-ql-800-situ-3.jpg","104519","aZaKYtglQTSU3dYCaKIl9Q","104525","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/730cee183a264cbda548cef62e4b43be","730cee183a264cbda548cef62e4b43be","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/730cee183a264cbda548cef62e4b43be"" dam-id=""aZaKYtglQTSU3dYCaKIl9Q"" alt=""web-ql-800-situ-3"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-vc500w-app.jpg","104620","Q4jxOGixT36w2R5WhuzYiA","104622","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/6267aa5f887f48898d4a524b0d803e23","6267aa5f887f48898d4a524b0d803e23","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/6267aa5f887f48898d4a524b0d803e23"" dam-id=""Q4jxOGixT36w2R5WhuzYiA"" alt=""web-vc500w-app"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-vc-500w-auto-cutter.jpg","104537","COlkWLm5ReCFoBqEeOau8g","104539","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/c3b6788d6de04df290eb24c17391e363","c3b6788d6de04df290eb24c17391e363","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/c3b6788d6de04df290eb24c17391e363"" dam-id=""COlkWLm5ReCFoBqEeOau8g"" alt=""web-vc-500w-auto-cutter"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-vc-500w-colour-printing.jpg","104552","AP2KWqyFSOWo2C0ewXa1rw","104554","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/2462cc79fa7b462fa177066582fa7b5d","2462cc79fa7b462fa177066582fa7b5d","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/2462cc79fa7b462fa177066582fa7b5d"" dam-id=""AP2KWqyFSOWo2C0ewXa1rw"" alt=""web-vc-500w-colour-printing"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-vc500wcr-app.jpg","104662","Hw1tBCHKTf6uPXyYKXvU7g","104674","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a0857a8795d74d0887a47e31c474cc31","a0857a8795d74d0887a47e31c474cc31","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a0857a8795d74d0887a47e31c474cc31"" dam-id=""Hw1tBCHKTf6uPXyYKXvU7g"" alt=""web-vc500wcr-app"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-vc500wcr-store-1.jpg","104679","7oo7KZy8RB6wgRcryL7Kow","104681","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/53de1c883963417f9c18aa2d00647428","53de1c883963417f9c18aa2d00647428","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/53de1c883963417f9c18aa2d00647428"" dam-id=""7oo7KZy8RB6wgRcryL7Kow"" alt=""web-vc500wcr-store-1"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-vc500wcr-store-2.jpg","104687","PKxVsuVbRH-obl4cEYFIxg","104695","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/6446f2e8ceb04eaa915c61142e572b2c","6446f2e8ceb04eaa915c61142e572b2c","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/6446f2e8ceb04eaa915c61142e572b2c"" dam-id=""PKxVsuVbRH-obl4cEYFIxg"" alt=""web-vc500wcr-store-2"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-vc500wcr-store-3.jpg","104701","SGRkBpaHTwGAQeYZydISJQ","104703","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/6d4c20e1367f4d9ba639cbd6e96e9b21","6d4c20e1367f4d9ba639cbd6e96e9b21","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/6d4c20e1367f4d9ba639cbd6e96e9b21"" dam-id=""SGRkBpaHTwGAQeYZydISJQ"" alt=""web-vc500wcr-store-3"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-vc500wcr-store-4.jpg","104716","rCM-LXbkQyiaHz8I77wzHQ","104721","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/454a58b4edb54df78b9152afae5efc84","454a58b4edb54df78b9152afae5efc84","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/454a58b4edb54df78b9152afae5efc84"" dam-id=""rCM-LXbkQyiaHz8I77wzHQ"" alt=""web-vc500wcr-store-4"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-vc-500w-five-widths.jpg","104559","6BI3E_YyTZOMvrhIpMSXFA","104563","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a5717ec5d97a49a2921047fca54061d8","a5717ec5d97a49a2921047fca54061d8","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a5717ec5d97a49a2921047fca54061d8"" dam-id=""6BI3E_YyTZOMvrhIpMSXFA"" alt=""web-vc-500w-five-widths"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-vc-500w-hero-crystals.jpg","104579","F_VA3cjWQg-_1WUpk9u23g","104585","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/74f7bd0d3eb045339c616c0d63a513f4","74f7bd0d3eb045339c616c0d63a513f4","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/74f7bd0d3eb045339c616c0d63a513f4"" dam-id=""F_VA3cjWQg-_1WUpk9u23g"" alt=""web-vc-500w-hero-crystals"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-vc500w-photo-printing.jpg","104627","dUsBvmb8Q5iJFxAEKL3uCg","104630","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/3837b920a79442c282c90b6fff82a808","3837b920a79442c282c90b6fff82a808","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/3837b920a79442c282c90b6fff82a808"" dam-id=""dUsBvmb8Q5iJFxAEKL3uCg"" alt=""web-vc500w-photo-printing"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-vc500w-store-1.jpg","104635","wt9FDslXRvOblwRbXAP52Q","104639","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/407d87c48bda408d9f555750e139327a","407d87c48bda408d9f555750e139327a","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/407d87c48bda408d9f555750e139327a"" dam-id=""wt9FDslXRvOblwRbXAP52Q"" alt=""web-vc500w-store-1"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-vc500w-store-2.jpg","104652","WQdPKI_URBWtmMOHE5_AdA","104654","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/6c3da3afc52140e2a1e4b7d6531b45ae","6c3da3afc52140e2a1e4b7d6531b45ae","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/6c3da3afc52140e2a1e4b7d6531b45ae"" dam-id=""WQdPKI_URBWtmMOHE5_AdA"" alt=""web-vc500w-store-2"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-vc-500w-wifi-app.jpg","104589","UsF1AioWTEaBboNlpL-W8w","104593","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/096888003dc648839480af27f2e02f0a","096888003dc648839480af27f2e02f0a","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/096888003dc648839480af27f2e02f0a"" dam-id=""UsF1AioWTEaBboNlpL-W8w"" alt=""web-vc-500w-wifi-app"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
"web-vc-500w-with-laptop.jpg","104603","gQlo_IfJQOCxIooDvZNICQ","104607","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8d0533b9fbab44999e33fa5ae32fdf00","8d0533b9fbab44999e33fa5ae32fdf00","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8d0533b9fbab44999e33fa5ae32fdf00"" dam-id=""gQlo_IfJQOCxIooDvZNICQ"" alt=""web-vc-500w-with-laptop"" dam-content-type=""Image"" />","Brother","Social Media Asset","Used in CMS","Applied"
